user_id,education_level,field_of_study,percentage,has_ehr,has_hl7_fhir,has_medical_imaging,has_healthcare_security,has_telemedicine,has_iot_sensors,has_drone_ops,has_precision_ag,has_crop_modeling,has_soil_analysis,has_gis,has_smart_grid,has_traffic_mgmt,has_urban_iot,has_building_auto,num_courses,avg_course_grade,courses_names,num_projects,avg_project_complexity,num_certifications,certification_names,has_communication,has_teamwork,has_problem_solving,has_leadership,target_sector,target_role,skill_gap_score,time_to_ready_months,top_missing_skill
U1656,2,Public Health,86.56,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,78.56,AI Fundamentals; Statistics; Data Mining; Big Data Analytics; Web Development,5,2.7,2,Scrum Master; TensorFlow Developer,1,1,0,1,Agriculture,Precision Agriculture Specialist,6,3,GPS Systems
U1657,2,Software Engineering,94.54,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,88.23,Network Security; Deep Learning; AI Fundamentals; Database Systems; Advanced Algorithms; Web Development,4,2.52,1,Google Cloud Professional,1,0,1,1,Healthcare,Healthcare Security Analyst,7,2,PHI Protection
U1658,4,Environmental Engineering,94.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,87.44,Deep Learning; Cloud Architecture; AI Fundamentals; Natural Language Processing; Statistics; Machine Learning; Database Systems; IoT Systems; Advanced Algorithms,8,1.57,4,Power BI Data Analyst; Certified Ethical Hacker; Certified Analytics Professional; TOGAF,0,0,0,1,Agriculture,Precision Agriculture Specialist,27,6,Yield Mapping
U1659,2,Mathematics,89.88,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12,81.12,Deep Learning; Mobile Development; Big Data Analytics; Web Development; Distributed Systems; Cloud Architecture; IoT Systems; Network Security; Natural Language Processing; Operating Systems; Database Systems; Computer Vision,7,1.59,1,TOGAF,1,1,1,0,Healthcare,Clinical Data Analyst,1,1,Clinical Trials
U1660,4,Data Science,75.67,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,67.18,Mobile Development; Big Data Analytics; Web Development; Natural Language Processing; Advanced Algorithms; Network Security; Data Structures; Distributed Systems,9,1.62,5,Cisco CCNA; CompTIA Security+; TensorFlow Developer; Google Cloud Professional; Tableau Desktop Specialist,1,1,1,1,Agriculture,Soil Science Data Analyst,23,5,Nutrient Analysis
U1661,2,Mechanical Engineering,81.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,72.51,AI Fundamentals; Database Systems; Operating Systems; Statistics; Distributed Systems,6,2.05,4,TensorFlow Developer; Advanced Analytics Certification; Scrum Master; Google Cloud Professional,1,0,1,1,Healthcare,Telemedicine Developer,33,9,Remote Monitoring
U1662,2,Information Technology,69.01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,66.65,Distributed Systems; Database Systems; Software Engineering; Cloud Architecture; Machine Learning; Natural Language Processing; Statistics,3,2.2,6,PMP; TensorFlow Developer; AWS Solutions Architect; Cisco CCNA; Data Science Council Certified; Advanced Analytics Certification,0,0,0,1,Healthcare,Healthcare Security Analyst,22,2,Security Auditing
U1663,3,Software Engineering,67.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,64.72,Natural Language Processing; Distributed Systems; Operating Systems; Database Systems; Computer Vision; Data Mining; Web Development; Mobile Development; Cloud Architecture; Big Data Analytics,3,2.45,6,Advanced Analytics Certification; Google Cloud Professional; Product Owner Certification; Azure Fundamentals; Certified Analytics Professional; TOGAF,1,0,0,1,Agriculture,Precision Agriculture Specialist,41,8,GPS Systems
U1664,4,Mechanical Engineering,68.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,70.73,Advanced Algorithms; Big Data Analytics; Mobile Development; Software Engineering; Network Security; Data Mining,9,1.26,1,Product Owner Certification,0,0,0,1,Healthcare,Healthcare ML Engineer,20,4,HIPAA Compliance
U1665,2,Electrical Engineering,87.13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,80.45,Mobile Development; Database Systems; Machine Learning; Statistics; Data Structures; Computer Vision,6,1.51,4,AWS Solutions Architect; TensorFlow Developer; Azure Fundamentals; Google Cloud Professional,0,0,1,1,Urban,Smart City Solutions Architect,15,1,Stakeholder Management
U1666,4,Public Health,78.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,83.73,Distributed Systems; Statistics; Big Data Analytics; Web Development; Cloud Architecture; IoT Systems; Mobile Development; Deep Learning; Computer Vision; Machine Learning; Database Systems; Advanced Algorithms,3,1.71,4,Google Cloud Professional; Advanced Analytics Certification; Data Science Council Certified; Power BI Data Analyst,1,1,1,0,Urban,Smart Grid Engineer,22,5,Demand Response
U1667,3,Agricultural Engineering,72.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,73.81,Software Engineering; Big Data Analytics; Data Structures,2,1.23,3,Scrum Master; CISSP; PMP,0,1,1,1,Healthcare,Medical Imaging Specialist,36,10,3D Reconstruction
U1668,2,Computer Science,94.4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,92.63,Software Engineering; Computer Vision; Web Development; Network Security; Deep Learning; Data Mining,8,1.45,1,CompTIA Security+,0,0,0,0,Healthcare,Clinical Data Analyst,0,3,Healthcare Analytics
U1669,2,Agricultural Engineering,66.78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,71.25,Computer Vision; Data Mining; Cloud Architecture; Data Structures; Big Data Analytics; AI Fundamentals,9,1.05,1,Power BI Data Analyst,1,1,0,1,Agriculture,Precision Agriculture Specialist,28,11,Variable Rate Technology
U1670,2,Information Technology,80.15,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4,76.64,Computer Vision; Mobile Development; Network Security; Deep Learning,2,1.41,6,Scrum Master; Tableau Desktop Specialist; TensorFlow Developer; Certified Analytics Professional; Certified Ethical Hacker; Google Cloud Professional,0,1,0,1,Agriculture,Agricultural IoT Developer,7,2,Sensor Networks
U1671,3,Agricultural Engineering,75.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,70.38,Software Engineering; Machine Learning; Web Development; Network Security; Data Structures; Distributed Systems; Computer Vision; Big Data Analytics; Cloud Architecture; Statistics,2,1.72,7,Product Owner Certification; Certified Ethical Hacker; CompTIA Security+; TensorFlow Developer; TOGAF; Scrum Master; Advanced Analytics Certification,0,1,1,0,Agriculture,Precision Agriculture Specialist,40,10,Yield Mapping
U1672,3,Data Science,81.61,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,72.65,Operating Systems; Data Mining; AI Fundamentals; Network Security; Advanced Algorithms; Big Data Analytics,7,1.47,6,CompTIA Security+; Google Cloud Professional; Azure Fundamentals; Power BI Data Analyst; Tableau Desktop Specialist; Cisco CCNA,1,1,0,1,Urban,Smart Grid Engineer,27,9,Microgrid Design
U1673,2,Data Science,72.16,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11,62.56,Deep Learning; Database Systems; IoT Systems; Network Security; Software Engineering; Distributed Systems; Web Development; Big Data Analytics; AI Fundamentals; Advanced Algorithms; Cloud Architecture,7,1.53,6,Data Science Council Certified; TensorFlow Developer; Certified Ethical Hacker; Google Cloud Professional; CompTIA Security+; Tableau Desktop Specialist,1,0,0,1,Urban,GIS Specialist,31,11,GIS Software
U1674,2,Agricultural Engineering,78.56,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,10,76.4,Operating Systems; Statistics; Distributed Systems; IoT Systems; AI Fundamentals; Machine Learning; Data Structures; Web Development; Data Mining; Deep Learning,10,1.01,8,Advanced Analytics Certification; Product Owner Certification; CompTIA Security+; Azure Fundamentals; Certified Analytics Professional; TOGAF; CISSP; Google Cloud Professional,1,1,1,0,Agriculture,Drone Operations Specialist,3,1,Aerial Imaging
U1675,4,Agriculture,82.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,85.65,Cloud Architecture; Network Security; Data Structures,5,1.64,8,Tableau Desktop Specialist; Data Science Council Certified; AWS Solutions Architect; CompTIA Security+; CISSP; Google Cloud Professional; TensorFlow Developer; TOGAF,0,1,0,0,Urban,Urban IoT Developer,3,2,City APIs
U1676,4,Mathematics,60.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,63.75,Advanced Algorithms; Operating Systems; Statistics; IoT Systems,10,2.91,7,Scrum Master; Certified Ethical Hacker; Tableau Desktop Specialist; Data Science Council Certified; Power BI Data Analyst; Certified Analytics Professional; Product Owner Certification,1,0,0,0,Agriculture,Agricultural IoT Developer,14,4,Low-Power Devices
U1677,3,Data Science,89.14,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12,80.0,Software Engineering; Statistics; Database Systems; Natural Language Processing; AI Fundamentals; IoT Systems; Data Mining; Advanced Algorithms; Mobile Development; Computer Vision; Deep Learning; Distributed Systems,4,1.98,7,Azure Fundamentals; Google Cloud Professional; AWS Solutions Architect; Data Science Council Certified; PMP; Cisco CCNA; TOGAF,1,1,1,0,Healthcare,Clinical Data Analyst,3,2,Healthcare Analytics
U1678,2,Statistics,84.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,82.28,Data Structures; AI Fundamentals; Machine Learning; IoT Systems,5,2.62,1,AWS Solutions Architect,1,0,0,0,Healthcare,Medical Imaging Specialist,36,11,Medical Image Processing
U1679,2,Information Technology,86.26,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,88.93,Data Mining; AI Fundamentals; Computer Vision; Deep Learning,8,2.13,5,CISSP; AWS Solutions Architect; Power BI Data Analyst; PMP; Scrum Master,1,1,0,0,Healthcare,Medical Imaging Specialist,24,4,DICOM Standards
U1680,2,Electrical Engineering,81.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,73.17,Data Structures; Web Development; Cloud Architecture; IoT Systems; Natural Language Processing; Statistics; Advanced Algorithms; Data Mining,8,1.89,2,TensorFlow Developer; AWS Solutions Architect,0,1,1,1,Healthcare,Medical Imaging Specialist,6,1,Medical Image Processing
U1681,4,Agricultural Engineering,71.07,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,7,70.62,Data Mining; IoT Systems; Software Engineering; Network Security; Mobile Development; Operating Systems; Distributed Systems,2,2.97,3,TOGAF; Certified Ethical Hacker; TensorFlow Developer,0,1,0,0,Healthcare,Healthcare IT Manager,10,1,Healthcare Operations
U1682,3,Information Technology,67.95,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,5,60.22,Computer Vision; Advanced Algorithms; Cloud Architecture; Machine Learning; AI Fundamentals,3,2.56,7,Data Science Council Certified; Certified Analytics Professional; TensorFlow Developer; Tableau Desktop Specialist; Power BI Data Analyst; Scrum Master; Certified Ethical Hacker,1,0,0,1,Urban,Urban Planning Data Analyst,4,1,Demographics Analysis
U1683,4,Computer Science,77.46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,81.18,Operating Systems; Data Structures; Software Engineering; Big Data Analytics; Computer Vision; Mobile Development; Advanced Algorithms; Machine Learning; IoT Systems; Deep Learning; Natural Language Processing; Cloud Architecture,3,2.81,1,Product Owner Certification,1,0,1,1,Healthcare,Healthcare ML Engineer,28,6,Medical Data Standards
U1684,4,Environmental Engineering,90.27,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10,81.94,Advanced Algorithms; Web Development; Distributed Systems; Software Engineering; Natural Language Processing; Network Security; Mobile Development; AI Fundamentals; IoT Systems; Computer Vision,10,2.82,4,Certified Ethical Hacker; CompTIA Security+; Power BI Data Analyst; Scrum Master,1,1,1,1,Agriculture,Agricultural IoT Developer,0,1,Sensor Networks
U1685,4,Mechanical Engineering,82.11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,81.82,Advanced Algorithms; Machine Learning; Natural Language Processing; Cloud Architecture; IoT Systems; Data Mining; Statistics,5,1.77,6,TOGAF; Tableau Desktop Specialist; Data Science Council Certified; CISSP; Product Owner Certification; Power BI Data Analyst,0,0,0,0,Healthcare,EHR Integration Specialist,16,5,Interoperability
U1686,3,Public Health,93.47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,92.45,Operating Systems; Network Security; Statistics; Natural Language Processing; Cloud Architecture; Mobile Development; IoT Systems; Computer Vision; Data Structures; Machine Learning; AI Fundamentals,10,1.0,4,Data Science Council Certified; Power BI Data Analyst; Azure Fundamentals; TensorFlow Developer,0,1,1,1,Urban,Traffic Management Specialist,28,7,Simulation Software
U1687,2,Data Science,92.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,83.04,Database Systems; Web Development; Distributed Systems; Computer Vision; Data Mining; Deep Learning,10,1.93,7,Cisco CCNA; Azure Fundamentals; TOGAF; Power BI Data Analyst; TensorFlow Developer; PMP; CISSP,1,1,0,1,Healthcare,Medical Imaging Specialist,20,7,3D Reconstruction
U1688,3,Agriculture,81.19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,72.12,Big Data Analytics; Web Development; Mobile Development; Database Systems,2,1.07,8,TensorFlow Developer; Scrum Master; Google Cloud Professional; Power BI Data Analyst; AWS Solutions Architect; Cisco CCNA; PMP; CompTIA Security+,1,1,0,1,Healthcare,Medical Imaging Specialist,10,3,3D Reconstruction
U1689,4,Agricultural Engineering,82.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,83.05,AI Fundamentals; Computer Vision; Mobile Development; Database Systems; Data Mining; Network Security; Machine Learning; Statistics; Distributed Systems,5,2.72,8,Google Cloud Professional; Product Owner Certification; Azure Fundamentals; Certified Ethical Hacker; Advanced Analytics Certification; PMP; Certified Analytics Professional; Power BI Data Analyst,0,0,1,1,Urban,Smart City Solutions Architect,2,2,Urban Planning
U1690,4,Agricultural Engineering,91.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,91.46,IoT Systems; Mobile Development; Data Mining; Network Security; Web Development,6,2.31,5,Scrum Master; TOGAF; Advanced Analytics Certification; CompTIA Security+; Google Cloud Professional,1,0,1,1,Agriculture,Crop Analytics Engineer,26,11,Crop Simulation Models
U1691,4,Civil Engineering,91.94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,84.21,Machine Learning; Big Data Analytics; AI Fundamentals; Mobile Development; IoT Systems; Statistics; Operating Systems,8,1.24,8,Data Science Council Certified; Cisco CCNA; Power BI Data Analyst; Certified Ethical Hacker; CompTIA Security+; CISSP; TOGAF; AWS Solutions Architect,1,1,1,1,Urban,Urban IoT Developer,21,5,Urban Sensor Networks
U1692,2,Agriculture,75.09,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,74.91,Network Security; Advanced Algorithms; IoT Systems; Distributed Systems; Operating Systems,7,1.8,4,Data Science Council Certified; TensorFlow Developer; Cisco CCNA; Tableau Desktop Specialist,0,0,0,1,Healthcare,Clinical Data Analyst,27,6,Clinical Trials
U1693,2,Electrical Engineering,72.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,69.35,AI Fundamentals; Statistics; Database Systems; Advanced Algorithms,7,2.11,7,Certified Ethical Hacker; TOGAF; Certified Analytics Professional; TensorFlow Developer; Cisco CCNA; Google Cloud Professional; Azure Fundamentals,1,0,1,1,Urban,Urban Planning Data Analyst,19,2,Urban Indicators
U1694,4,Electrical Engineering,70.9,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,12,64.14,Deep Learning; Computer Vision; Data Mining; Network Security; Data Structures; Operating Systems; Cloud Architecture; Web Development; Natural Language Processing; Distributed Systems; Advanced Algorithms; IoT Systems,9,1.43,5,PMP; Advanced Analytics Certification; Certified Analytics Professional; Azure Fundamentals; TensorFlow Developer,0,0,0,0,Urban,Urban Planning Data Analyst,0,1,Urban Indicators
U1695,4,Agricultural Engineering,83.13,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,8,76.46,Software Engineering; Cloud Architecture; Data Mining; Big Data Analytics; Operating Systems; Network Security; Distributed Systems; Machine Learning,8,1.75,3,Cisco CCNA; Power BI Data Analyst; Product Owner Certification,1,1,1,0,Urban,Urban Planning Data Analyst,5,1,SQL for Urban Data
U1696,3,Electrical Engineering,88.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,93.22,Distributed Systems; Data Structures; Cloud Architecture; AI Fundamentals; Web Development; Machine Learning; Advanced Algorithms,2,2.43,7,Scrum Master; CompTIA Security+; CISSP; Cisco CCNA; TensorFlow Developer; Tableau Desktop Specialist; Azure Fundamentals,1,0,0,0,Healthcare,Clinical Data Analyst,17,6,Statistical Methods
U1697,3,Environmental Engineering,73.96,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,74.18,Web Development; Mobile Development; Advanced Algorithms; Machine Learning; Statistics; Database Systems; IoT Systems,6,2.57,8,TensorFlow Developer; Advanced Analytics Certification; Data Science Council Certified; Certified Ethical Hacker; Azure Fundamentals; Cisco CCNA; Certified Analytics Professional; PMP,1,0,0,0,Healthcare,Healthcare ML Engineer,12,4,HIPAA Compliance
U1698,3,Software Engineering,67.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,68.83,Software Engineering; Deep Learning; Data Structures; Natural Language Processing; Operating Systems; Machine Learning; Database Systems; Big Data Analytics; Computer Vision; Distributed Systems,2,1.91,7,Certified Analytics Professional; Advanced Analytics Certification; AWS Solutions Architect; PMP; TOGAF; Cisco CCNA; Tableau Desktop Specialist,1,0,1,0,Healthcare,Healthcare Security Analyst,28,4,Security Auditing
U1699,3,Data Science,93.2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,92.93,Web Development; Computer Vision; Distributed Systems; Big Data Analytics,2,2.35,5,PMP; Certified Analytics Professional; Product Owner Certification; Certified Ethical Hacker; Data Science Council Certified,0,1,1,0,Agriculture,Soil Science Data Analyst,1,2,Nutrient Analysis
U1700,2,Computer Science,90.87,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12,84.1,Big Data Analytics; Cloud Architecture; Statistics; Computer Vision; Mobile Development; Data Mining; Web Development; Software Engineering; Network Security; AI Fundamentals; Data Structures; Operating Systems,10,1.96,2,Certified Analytics Professional; Cisco CCNA,0,0,0,1,Urban,Urban IoT Developer,19,3,Smart Infrastructure
U1701,4,Environmental Engineering,75.98,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,67.87,Cloud Architecture; Mobile Development; Computer Vision; IoT Systems; Deep Learning,10,2.23,3,Advanced Analytics Certification; CISSP; Data Science Council Certified,1,1,1,0,Urban,Smart City Solutions Architect,18,4,Stakeholder Management
U1702,3,Civil Engineering,67.03,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,9,69.63,Network Security; IoT Systems; Database Systems; Statistics; Advanced Algorithms; Natural Language Processing; Distributed Systems; Data Mining; Big Data Analytics,10,2.76,7,Certified Analytics Professional; Cisco CCNA; Azure Fundamentals; PMP; CISSP; TOGAF; Data Science Council Certified,1,0,1,0,Healthcare,Medical Imaging Specialist,3,1,DICOM Standards
U1703,3,Electrical Engineering,78.72,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,80.48,Machine Learning; Advanced Algorithms; Natural Language Processing; Mobile Development; Deep Learning; Big Data Analytics,9,1.62,7,Advanced Analytics Certification; Data Science Council Certified; CompTIA Security+; Scrum Master; Certified Ethical Hacker; Cisco CCNA; Power BI Data Analyst,1,1,1,1,Healthcare,Population Health Analyst,36,11,Health Outcomes
U1704,4,Information Technology,64.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,68.47,Statistics; Web Development; Data Mining; Network Security; Machine Learning; AI Fundamentals; Data Structures; Deep Learning; Distributed Systems; Big Data Analytics; Operating Systems,6,2.53,7,Tableau Desktop Specialist; Azure Fundamentals; Product Owner Certification; Advanced Analytics Certification; Cisco CCNA; PMP; CompTIA Security+,1,1,0,1,Agriculture,Crop Analytics Engineer,38,10,Agricultural Statistics
